CUST_KEY,NAME,ADDRESS,NATION_KEY,PHONE,ACCT_BAL,MKT_SEGMENT,COMMENT
103224,Customer#000103224,Mfhdb w1H9era08m3JMytaK,3,13-705-447-8508,9274.57,BUILDING,"final, ironic braids. slyly final pinto beans haggle furiously at the thin deposits. fur"
103237,Customer#000103237,tE2hQFDjeev7o6fhRhCjjf00LMALZ,3,13-768-998-3882,821.30,MACHINERY,ess instructions; furiously ironic packages b
103246,Customer#000103246,Lwz1tdiFk39ke,3,13-545-692-9663,6114.21,AUTOMOBILE,bout the daringly even pinto beans. furi
103263,Customer#000103263,b8TzivzDDbuRXM,3,13-963-317-9876,9586.14,AUTOMOBILE,tes play fluffily final hockey players. carefully regular dolphins cajole slyly pending deposits? quietly 
103280,Customer#000103280,"CS0IYLq9,SPyf2DykZ, 2N",3,13-870-947-4315,9016.95,AUTOMOBILE," carefully bold foxes detect among the fluffily express packages. even deposits after the"
103285,Customer#000103285,Fwm2pnymATwOm1py8IbOsZqU6CNZqhe0rv49,3,13-527-640-5245,8555.77,BUILDING,ess foxes nag along the regular orbits. blithely silent deposits are furiously even 
118379,Customer#000118379,"Gg9mCDpTpDZBgF IGDKlssE guoC,75T6,i",3,13-727-524-5449,6489.78,AUTOMOBILE,"onic theodolites. slyly regular frays breach fluffily pending, ironic reque"
118391,Customer#000118391,2WNGNVJG9bWkEWrZ7PxcU,3,13-105-726-3154,6173.66,HOUSEHOLD,the blithely even deposits. blithely express instructions haggle
118402,Customer#000118402,xjHFXiTToKBp11M8DAm3ad8OwNUO,3,13-957-938-5980,1570.16,MACHINERY,ss the slyly even packages. slyly brave requests 
118411,Customer#000118411,PR9iacwlqAuQP4CRy2f YpbAETL9myj51uC,3,13-230-994-5416,2839.33,HOUSEHOLD,g furiously foxes. carefully unusual deposits haggle along the silent requests. carefully bold packag
118422,Customer#000118422,ZIEeRst I1i H1BpVDu7Z,3,13-154-446-2789,-617.91,MACHINERY,al deposits integrate carefully fluffily regular request
103316,Customer#000103316,3BMSiXYV0Q21vY46W5,3,13-207-146-2375,8775.30,FURNITURE,ly special packages. carefully even requests haggle carefully. quickly pending packages from the 
103318,Customer#000103318,"QhZp2DOSMNhNlR6Pl,iDMmRSi,Yg",3,13-708-808-4406,6462.27,HOUSEHOLD,"n accounts wake after the fluffily regular ideas. bold, f"
103329,Customer#000103329,"fRYeV1eGjL75GVZ3Ka7yx,7k8T0SZs,B",3,13-797-646-2767,1002.88,MACHINERY,ithely express deposits haggle after the blithely express packages. regular requests use carefully. furiously 
103338,Customer#000103338,QkBYJ34ArNHg7yDGyJwm6QhuHj,3,13-871-646-1964,2760.93,BUILDING,to beans. carefully regular instructions of the fur
103347,Customer#000103347,CFPe36GvDEN6Il921cTybQvrhbX24c,3,13-725-339-7434,-978.21,MACHINERY,ng the final requests. ironic waters sleep along t
118506,Customer#000118506,"zkM3i5l9dsDaYc0c8Iia8p,8RFKu,NCwNy",3,13-516-468-3515,5498.19,HOUSEHOLD,ns nag carefully instructions. furiously ironic accounts sleep stealthily quickly silent foxes. instructions sleep. 
118507,Customer#000118507,8XXQMRWgmf,3,13-280-245-8360,6145.88,BUILDING,above the blithely quick pinto 
118511,Customer#000118511,"wJEWzWrMa6kHpXRky1,K2enHf8c 5b1pDyy",3,13-544-958-5228,6436.58,HOUSEHOLD,al deposits beneath the slyly regular instructions nag slyly carefully regular instruction
118528,Customer#000118528,"PNwA2ISY69xmGx4ORx,CymVjsdJ",3,13-431-932-8652,9711.31,BUILDING,yly above the unusual accounts. blithely regular requests against the carefully daring dependencies use
103399,Customer#000103399,f 0aMH0GqWrp1lpPJSxv5nANSVddM4Q,3,13-609-751-3993,3697.24,MACHINERY,"eposits. regular, special asymptotes wake sometimes among the silent requests. furious"
103412,Customer#000103412,s1urTygbEQvWxbgv 8W3Edz7uv4iLgF4kpSYv,3,13-961-831-2178,8257.75,FURNITURE,quests. blithely regular packages use slyly. requests sleep slyly according to the slyly silent ide
103437,Customer#000103437,"8R4yy8KuByhuBhClcje,etai4J9",3,13-891-535-9502,7256.84,FURNITURE," slyly carefully ironic accounts. even deposits against"
103446,Customer#000103446,"tgC,V7yfunQ53176",3,13-682-740-1343,1544.38,HOUSEHOLD,eodolites wake blithely except the carefully bold accounts. blithely even packages wake finally furiou
103448,Customer#000103448,ejhpiZzceF72U4RC mtZkSAieVWslP7x,3,13-242-859-1968,633.49,FURNITURE,slyly. carefully bold accounts wake carefully. theodolites are fur
118568,Customer#000118568,qcRtsEOL2yym8v3AZia 9FHY,3,13-217-874-3041,1467.33,AUTOMOBILE,ffily blithely even theodolites: theodoli
118571,Customer#000118571,ZdjHBSwTFWE2YuVoeZKmIDIYfArorn1WJHnDI8,3,13-651-277-7853,5787.10,MACHINERY,ly special waters. silently fina
118588,Customer#000118588,TcdWd6sH7S9m3C5ItEvi,3,13-494-808-2301,9724.61,FURNITURE," theodolites sleep quickly. slyly even requests according to the fl"
118600,Customer#000118600,"ewNDqUKEBd3SrtxTNh,TsZ4qM8",3,13-335-414-7143,-27.63,HOUSEHOLD,ing to the carefully unusual asymptotes cajole fluffil
103481,Customer#000103481,excJd5Uzpu8bxwaQL,3,13-154-277-4226,5340.18,HOUSEHOLD,"ironic, ironic ideas affix among the"
103497,Customer#000103497,6WG0fa0FeY7UcTjL2D1cDwDVZSyd nh,3,13-680-657-1959,8753.79,AUTOMOBILE,y regular packages are furiously. pinto beans detect. slyly bold packages boost fluffily. even f
103544,Customer#000103544,u5BbUjWAZjhwQpqf3GMRW1swJM5Vw82lZRUlL,3,13-201-274-9420,9804.33,HOUSEHOLD," furiously silent accounts sublate from the blithely special theodolites. always ironic pa"
118673,Customer#000118673,"paCh8WTn39WpxRksXsZUqd1z,DyAi5DVz0k8",3,13-613-769-4386,8733.60,AUTOMOBILE,ses. blithely bold ideas boost above the furiously unusual packages. slyly si
118688,Customer#000118688,o4eNatdtcajcRad0BjtrKWs4I,3,13-508-226-4527,-246.87,AUTOMOBILE," silent accounts throughout the req"
118692,Customer#000118692,7gSXwhr hfqENPeF,3,13-717-645-2867,-765.88,BUILDING,. regular packages wake quickly. carefully ironic pearls use slyly past the r
103596,Customer#000103596," V6JC8iXpY IWAC jSzq96Mg0",3,13-434-704-2255,2078.38,FURNITURE,ges wake furiously express deposits. fluffily bold excuses 
103599,Customer#000103599,slPOShrEP8asQFU7,3,13-720-918-8701,6193.64,AUTOMOBILE,. fluffily ironic accounts nag after the quickly ironic Tiresias. regular
118742,Customer#000118742,"gr,PJyzcXtzH35G7I dYg00yS5l,J1",3,13-526-408-9207,1922.73,AUTOMOBILE,unts sleep furiously slyly express courts. slyly
118744,Customer#000118744," M5nyQ nItYj7aQDu66",3,13-519-514-9961,731.95,AUTOMOBILE,"ar, ironic accounts haggle fluffily slyly ru"
118755,Customer#000118755,whg8j9bwEsZvc0noW,3,13-679-942-5995,4629.18,BUILDING,pending ideas haggle about the slyly regular deposit
118778,Customer#000118778,RDMAxyZre7XqZkwB1jk 4,3,13-419-913-2994,2409.22,FURNITURE,onic ideas mold sometimes furiously pending instructions. furious
103677,Customer#000103677,"X49iZLxIdePqRJNbKTkI68E,7MHa9q",3,13-618-807-6330,6015.43,BUILDING,arefully against the evenly express requests. blithely ironic deposits sleep. fur
118810,Customer#000118810,3jF2LOkIMaBHH,3,13-739-797-9631,1162.80,HOUSEHOLD,ic requests cajole carefully carefully permanent dependencies. busy packages wake 
118811,Customer#000118811,GAiPS8GwY4t5pfQjE 4tWPnOrIC,3,13-625-805-8872,5191.81,HOUSEHOLD,nts integrate above the carefully regular reque
118813,Customer#000118813,PDqblykg0EzY,3,13-644-946-3337,1831.51,MACHINERY,accounts sleep slyly unusual excuses; special pinto beans around the pending tithes boost fluffily final deposit
118819,Customer#000118819,guyOVOIOxPghYjq8LUZJZxcL8sKFFDdNeZsMD,3,13-620-764-2959,1749.12,AUTOMOBILE,special pinto beans boost. blithely even packages haggle above the carefully ironic platelets.
118829,Customer#000118829,UFcv jBiTXTY4syv0ksWg09a8UOs2v,3,13-816-806-2567,8383.32,AUTOMOBILE,to engage furiously. furiously even theodolites sleep blithely excuses. ideas play pinto beans. regular accounts abo
118837,Customer#000118837,DyoYYdNHS2dOKhMJXJvGZEayqWbis2GPRGhUAZ,3,13-988-403-3082,7.12,HOUSEHOLD,pecial requests must sleep. pending requests cajole furiously above the instructions. accounts affix alongside
118856,Customer#000118856,"HzXS6D2Z,dwHvYpaRre 83FNa",3,13-765-981-7654,3495.49,FURNITURE,tes are fluffily after the express foxes. express dugouts use carefully express accounts. accounts 
103732,Customer#000103732,OyQGbLj3V GFRV8dhZEna,3,13-969-895-4508,-758.34,MACHINERY,ep carefully ironic accounts. 
118907,Customer#000118907,"rSSfc,ASns",3,13-706-876-2031,5321.40,HOUSEHOLD," fluffily final requests. quick theodolites hinder furiously furiou"
118910,Customer#000118910,9XHQkX6 HytVoZ Wqr0XMOVwkFKJOgvq,3,13-461-399-2561,970.30,HOUSEHOLD,refully special platelets. blithely unusual requests boost furiously. blithely final excuses wa
118942,Customer#000118942,LqiZoczImdrXMj7RuJw,3,13-297-704-6103,9808.56,FURNITURE,"ing to the regular, ironic acco"
103849,Customer#000103849,zmz68mbNIL4v0k7R,3,13-967-716-8294,7199.32,HOUSEHOLD,"ost according to the even, regular"
103878,Customer#000103878,1Q8W7 BobW3J,3,13-295-319-4239,-882.57,MACHINERY,"al packages. slyly ironic platelets across the regular, express excuses cajole furiously pending a"
118970,Customer#000118970,NbIbxgTK6991r7b,3,13-100-775-7132,3322.22,MACHINERY,es breach quickly final instructions. furiously pending deposits was blithely. blithely unusual foxes affix 
118988,Customer#000118988,xeY0QAAJeesMcHYlGaeyIqSlR,3,13-802-658-7062,7692.08,MACHINERY,ans affix slyly carefully quick excuses. epit
119020,Customer#000119020,"gKVc JpdlXxSsNA22PVzCx0REkrU3B,GNt9",3,13-235-788-6749,9827.15,AUTOMOBILE,arefully regular ideas against the slyly final pinto b
119029,Customer#000119029,8tWGTTgtaoqgUaym,3,13-992-746-8649,3766.68,HOUSEHOLD," quiet packages are after the final requests. requests boost slyly along the p"
103905,Customer#000103905,"0j1lNY8 7JwBFz4gww8N0FNfotkN,qtXlS 1HQ",3,13-964-191-2611,1476.56,BUILDING,quests haggle carefully. slyly express platelets grow blithely on the slyly unusual packages. quickl
103908,Customer#000103908,uRT5uJVBksRX4TC7k,3,13-880-586-6459,7750.62,BUILDING,ts x-ray unusual accounts. quickly regular theodolites nag about the furiously bold foxes. quickly slow
119068,Customer#000119068,"o74Ja1,DV6wFVwh9qIdrJyDfIgP",3,13-598-184-8919,8866.15,MACHINERY,thely. furiously ironic dependencie
119124,Customer#000119124,"ag1bsjARQhAZTglTeTy6gu8tMWt,rpzu7",3,13-723-326-7886,2993.32,HOUSEHOLD," the courts. thin deposits boost bold accounts. carefully express platelets are slyly. unusual platelets detect"
104022,Customer#000104022,ODb7aeS21 84Nme2G,3,13-842-851-4572,1522.86,FURNITURE,egular multipliers wake furiously. requests cajole furiously; blithely fi
104026,Customer#000104026,JgZQi60lMr2,3,13-850-670-3279,978.41,FURNITURE,final packages are permanently furiously fin
104040,Customer#000104040,3KJ7WxK22G6obuAfpzYn0wRpAsEcS,3,13-916-581-7202,1773.00,HOUSEHOLD,uffily pending requests. quickly express foxes sleep furiously. e
104050,Customer#000104050,"jCmqbH2DDQzrpG,",3,13-360-751-1510,5461.50,HOUSEHOLD,ouches unwind furiously against the final theodolites. qui
104052,Customer#000104052,grKaMlDsHWGmwiliruJJfIbTJJnha DPDn5O,3,13-681-584-1364,8486.34,AUTOMOBILE,eas are quickly carefully silent accounts. special platelets mold blit
119132,Customer#000119132," J77cv5jZxji46KBlufy7MSCdWY,",3,13-885-328-8454,5796.87,AUTOMOBILE,refully bold packages sublate quickly about the orbits. slyly final forges poach slyly? deposits at the furiously
119133,Customer#000119133,"Dn0AS7TW3n,u8xao1YV215LJ7bmOj6mH1hVF",3,13-321-395-7136,-914.54,HOUSEHOLD,"y ironic instructions haggle furiously special, regular ideas. silent pinto beans impress car"
119139,Customer#000119139,AlxrDUOBfjWx3pCbnZI sePjA0x,3,13-668-839-1303,8196.25,BUILDING," packages. frays cajole. ironic deposits no"
119160,Customer#000119160,XzMAIOWjVq02W873m66Tk,3,13-520-202-7189,9120.49,BUILDING,"theodolites integrate furiously ironic, ironic theodolites. slyly ironic requests n"
119168,Customer#000119168,"4zq 4dNESRdxZYg9UYH3vG MlZ,jnd",3,13-451-336-6668,3285.67,MACHINERY,unts solve quickly above the blithely permanent
119174,Customer#000119174,6tLU MnAzWsT1GYjXbWJgW4,3,13-452-854-4746,3700.04,MACHINERY,totes wake quickly about the slyl
119205,Customer#000119205,LfZMpRSohi6DKqkgB8hWLBNDgNyq18D,3,13-509-440-9082,8084.99,HOUSEHOLD,s affix furiously pending requests. foxes haggle blithely theodolites. final packa
104069,Customer#000104069,eiuZcSM03FbNy1YCwAlwxtjI4b8DhlLAR08p,3,13-542-693-2195,4905.80,FURNITURE,furiously even pinto beans sleep. slyly final courts above the
104105,Customer#000104105,fEKxuutPBKFfBqWUhnM5iopoB7CPLgnZ885,3,13-526-701-1068,6373.86,BUILDING,c ideas sleep carefully besides the quickly even excuses; quickly regular theodolites kindle pinto b
119251,Customer#000119251,"aOuZWRZbal1,ygBPFhj3S",3,13-888-283-8859,-461.93,BUILDING,ress theodolites use furiously around the fluffily regular requests. slyly silent 
119255,Customer#000119255,KLspwP51gWEdreGovqc,3,13-804-483-4384,5028.77,MACHINERY,as solve. regular requests after the regular theodolites wake among the slyly regular excuses. accounts sle
119266,Customer#000119266,etBH85m1CTBDaifVGBBGwyjUB,3,13-632-892-8223,845.51,BUILDING,yly silent courts. unusual packages boost furiously furiously special theo
104198,Customer#000104198,y RLjZ1Na2X1xotgE0a,3,13-622-233-7409,1570.17,AUTOMOBILE,ly unusual epitaphs. slyly even dependencies are carefully across the quickly regular pinto beans. i
119302,Customer#000119302,dOuRVngoiUgVKv9XfDuLrNJrWN3,3,13-624-673-3932,2411.22,MACHINERY," use carefully express accounts. deposits along the blithely regular theodolites wake quickly special reque"
119314,Customer#000119314,ttPvildx9yg5LKMxfNWN0,3,13-671-107-8348,3260.26,BUILDING,ages sleep slyly. furiously even deposits behind the express pinto beans haggle permanently finally unus
119326,Customer#000119326,S0KYpvt95z XsSsS9ziBNlMd,3,13-425-670-5069,8654.66,HOUSEHOLD,accounts. fluffily regular platelets
119350,Customer#000119350,"YNX6W9CD7u,BYUBCO5y,x2Nyhw5K25ztbrhNNVuT",3,13-646-930-1984,4177.10,BUILDING,en accounts nag carefully. pinto beans can boost. even instructions boost car
119363,Customer#000119363,dmBYK2fgxpZ3oJGcAULvcLjxyyvgap3a7MkQYre,3,13-578-893-9329,6531.18,FURNITURE,"al packages. blithely careful deposits are blithely. express, express pinto beans alongside of the deposits use p"
104249,Customer#000104249,oG5XKHa1ScB,3,13-306-449-2504,1722.35,FURNITURE,"ular pinto beans wake carefully regular, silent ideas. special courts use quickly regular pains. theodolites "
104280,Customer#000104280,"i2bdppQ2di,mfzvxPpmv83ImP,hfgRqzW",3,13-902-931-9791,9747.91,MACHINERY,"ly regular platelets. carefully final sheaves lose quickly regular, unusual pa"
104288,Customer#000104288,JJULKrdp8jqhik1g2naRhwdCqF3,3,13-478-800-4671,5812.49,BUILDING,nt packages detect finally at the furi
119401,Customer#000119401,"Z9,vljuf23dfpI1",3,13-608-368-2602,-265.62,BUILDING,sits wake thinly blithely special accounts; furiously final asymptotes wake quickly furiously fluffy
119414,Customer#000119414,4KS2SMIAVio2k6ounTSxb6oOpm WX2bg,3,13-782-910-2246,1288.51,AUTOMOBILE,he blithely even pinto beans wake quickly carefully ironic instructions. deposits nag quickly. spec
104331,Customer#000104331,"xAXrtdRu3mTUFpHDQ1i9PCAwtX1USo,v",3,13-307-871-8900,2844.28,FURNITURE,s. carefully even foxes mold enticingly. fluffily silent packa
119466,Customer#000119466,"y9sZCseaiZgkjWi,lCdjdPVmsPTxK6WBaHG,",3,13-940-763-4671,1247.62,AUTOMOBILE,. blithely ironic deposits sleep along the regular instructions.
119493,Customer#000119493,RACpzfd2HsIlwSK2T,3,13-786-119-5325,6468.85,FURNITURE,ly final deposits. furiously ironic accounts wake around th
119510,Customer#000119510,"sYPP kcM,HdMnfuG7UFm",3,13-140-395-2517,4010.29,BUILDING,he blithely blithe requests. packages haggle along the fluffily silent instructions. regular
104411,Customer#000104411,2TyAtkbAEJBdYxE48XhkLTC4OsCA63QEj0,3,13-462-104-1200,4938.77,BUILDING,ng furiously special accounts. even ideas am
104421,Customer#000104421,uNtiHRWKcAWFb0SwpPTgR1j8UPY8YMT5wYJ,3,13-373-235-4711,231.46,AUTOMOBILE,"efully ironic deposits. ironic, ironic foxes sleep slyl"
104458,Customer#000104458,9x0Bze8ZhisOsiIok5a84TC,3,13-270-609-8001,318.17,HOUSEHOLD,dolites sleep among the furiously ironic accounts. requests run instructions. slyly express pac
104470,Customer#000104470,ZMzZECzmBGCEuI N80czn71T oMNHN3S1,3,13-646-546-8561,8855.18,BUILDING,ding to the silent sauternes. bold deposits sleep blithely ca
119579,Customer#000119579,EHwbuCYESwB9KHS990i5Jusz,3,13-807-506-2856,9899.02,MACHINERY,nt instructions along the slyly even theodolites promise furious
119596,Customer#000119596,d7gYpToii hx1rZ8,3,13-318-166-4486,7293.90,AUTOMOBILE,nto beans integrate fluffily. furiously express deposits breach blithely regul
119606,Customer#000119606,"5jGk,G4vRe5g0q6BnVSmv 61Q4Kk PHDg",3,13-550-192-4829,2195.89,BUILDING,furiously slyly bold accounts. ironic foxes boost final requests. permanently final dependencies was carefully acco
104493,Customer#000104493,BqEywDL5FFjExejrtwAbWMcKB8995QvYVzpK5A,3,13-916-609-5596,8383.07,FURNITURE,nstructions sleep about the bold instructions. final requests cajole. slyly regular ideas across the blithely ev
104508,Customer#000104508,mQUFDgM Uq,3,13-897-282-1074,1603.75,MACHINERY,ickly ironic dependencies use special pinto beans. special theodolites boost furiously about the quickly pend
104525,Customer#000104525,VYT4xC76cb8zPqleKLtRGJY,3,13-431-969-3543,3254.33,AUTOMOBILE," pending deposits wake carefully until the regular, pending instructions. boldly express packages cajole"
104531,Customer#000104531,9pR k6J08pVp7Q64pyGBcNwkOkjrIfP2E,3,13-157-770-2640,164.78,HOUSEHOLD,eposits could integrate evenly. requests are. furiously slow pinto beans breach f
104552,Customer#000104552,BPscf23R eQskIIuUrloVzfh,3,13-364-844-6162,8968.29,AUTOMOBILE," wake. slyly final sauternes cajole carefully according to the iron"
119666,Customer#000119666,GxSOdfXEVK,3,13-879-302-7560,4706.82,FURNITURE,es. fluffily ironic ideas to the blithely 
119686,Customer#000119686,"Y lfyPeoGEUbpDZXy1Jx9UVnYOxMFkc,wPHGYJ2j",3,13-164-634-6843,8787.66,BUILDING,t the slyly special deposits. furiously dogged ideas cajole sly
104579,Customer#000104579,ied6FKDuV3ojp3,3,13-674-666-8506,4211.57,AUTOMOBILE,are blithely pending foxes. fluffily regular accounts haggle fluffily unusual requests. furiously slow pla
104581,Customer#000104581,Dfdrsp81OHRQ1J9z8xAmoa,3,13-485-346-2847,3704.38,HOUSEHOLD,"s sleep. slyly even foxes use. final, special accounts doze about the even deposits."
104601,Customer#000104601,zhv20PSPydTdEFPAiTIFA3kpRR,3,13-801-174-7153,9430.33,MACHINERY," ideas affix. carefully pending deposits sleep across the even deposits"
119743,Customer#000119743,7LubsvMDTaDjnrvgCv,3,13-335-157-5853,1124.59,AUTOMOBILE,lose carefully above the slyly pending pla
119764,Customer#000119764,dxZxDNH0ENMvI,3,13-901-304-4392,1555.51,HOUSEHOLD,cuses about the fluffily unusual ideas cajole around the 
119785,Customer#000119785,Gjb 4Z3nlTLWgrMnsVW,3,13-297-776-5968,9181.83,MACHINERY,ic packages wake ironically. slyly express excuses
104670,Customer#000104670,"3xLdgOTP,ctLIpd  b,r4wISHUfXdqfPK",3,13-635-572-7626,9714.81,BUILDING,pendencies. carefully silent accounts sleep pending excuses-- quickly final de
104701,Customer#000104701,S37p75E2dja4LL5kzfu58x069X7SM8ZD13u8HHzH,3,13-186-810-8831,6719.82,BUILDING,le with the furiously ironic dependencies. blithely ironic foxes wake quickly ironic theodolites.
104733,Customer#000104733,Mo0bOzhCifqqK,3,13-398-289-5427,7838.18,FURNITURE,its sleep slyly pending deposits: alwa
119872,Customer#000119872,TZg7Op6IXTuY,3,13-479-504-9056,9807.61,HOUSEHOLD," regular accounts wake slyly regular accounts. regular instructions a"
119876,Customer#000119876,22Hod5L5je5bjbSYW1oTfY,3,13-683-147-4307,1291.99,AUTOMOBILE,ding courts sleep along the boldly regular accounts. packages boost slyly. bold instructions h
104753,Customer#000104753,"dLFaZbyoxz,TN",3,13-866-856-3401,1829.74,HOUSEHOLD,carefully regular requests integrate blith
104756,Customer#000104756,"bP nMpjZ4BLhj5 ,qp9HnFVN",3,13-936-113-3425,-819.90,AUTOMOBILE," pending dolphins. ironic dinos boost carefully quickly final ideas. blithely "
104791,Customer#000104791,gdlWB1J7ZBZh2t3hMT1Z1wfzx9DvWIrJAJy6QZP,3,13-101-329-7633,5766.20,HOUSEHOLD,special ideas. fluffily bold packages nag slyly fluffily regu
104804,Customer#000104804,EbEkbWfJaq2ZjS,3,13-968-162-7507,4327.72,BUILDING,slyly express accounts among the slyly ironic theodolites haggle fin
104809,Customer#000104809,6QfKdfgXANES,3,13-285-356-8059,930.38,AUTOMOBILE," slyly. regular, special deposits wake quickly even ideas. regu"
104828,Customer#000104828,iS17eDMqVnQEqdJPTt,3,13-321-931-9321,1830.76,AUTOMOBILE,ronic packages. furiously express foxes boost alongside of th
119910,Customer#000119910,3JWCrV7ROjpNiak0BGbrb,3,13-221-790-1564,1192.38,FURNITURE,"re fluffily above the finally regular dolphins. even, unusual platelets haggle against the r"
119916,Customer#000119916,03aTBu1pmAkOd5r9VqGRoZpC4wj7,3,13-909-756-6123,99.49,FURNITURE," furiously express deposits. final packages cajole care"
119918,Customer#000119918,TDuyqZUXrkqKpnTc5LD9NywFHPgd8f8wR,3,13-195-364-4727,1287.04,BUILDING,"egular dependencies according to the bold orbits integrate among the fluffily final deposits. regular, pending plat"
119919,Customer#000119919,yE7lyzvDboEeORmAs87hno7WCl,3,13-785-852-5652,3304.89,FURNITURE,are furiously around the regular requests. asymptotes alongside of the pending deposits use quickly care
119921,Customer#000119921,R BrNM1jKJt7PI6arfhEaIxEJwUoircSy8,3,13-667-904-6614,1833.22,FURNITURE,"lithely regular deposits. special, final foxes wake slyly after the"
119949,Customer#000119949,"QX6NTwOf,JjNqfzAwd3BkvAglw",3,13-441-634-4765,3298.75,MACHINERY,ct quickly final packages. blithely unusual instructions cajole furiously. slyly regular pinto beans sleep fur
119959,Customer#000119959,"UVEuBoqCiX1d,GXQVNy3ZPNEBveMyExYfIEoS",3,13-720-841-2886,6068.34,BUILDING,lar requests dazzle quickly special accounts. blithely regular dependencies hinder blit
119970,Customer#000119970,20gA7bmPc7bJD6StTPKK,3,13-482-935-1536,8579.46,MACHINERY,"ounts will have to wake slyly along the special, bold dolphins. regular asymptotes sleep except the e"
104857,Customer#000104857,7rLM8Gmrz29Ts ,3,13-199-333-3488,4232.94,AUTOMOBILE,ress instructions. slyly regu
104882,Customer#000104882,9FIjwbtiWofwCGUcR1jIEvV9wF6awbUjoYEx,3,13-564-190-8687,995.43,AUTOMOBILE,al requests sleep after the carefully even platelets. carefully ironic requests sleep blith
104930,Customer#000104930,7HauK4Y29rx,3,13-768-349-7808,5870.44,FURNITURE,otes. slyly express deposits above the regular dependencies are blithely above the somas. packages among the 
5,Customer#000000005,KvpyuHCplrB84WgAiGV6sYpZq7Tj,3,13-750-942-6364,794.47,HOUSEHOLD,n accounts will have to unwind. foxes cajole accor
13,Customer#000000013,nsXQu0oVjD7PM659uC3SRSp,3,13-761-547-5974,3857.34,BUILDING,ounts sleep carefully after the close frays. carefully bold notornis use ironic requests. blithely
22,Customer#000000022,"QI6p41,FNs5k7RZoCCVPUTkUdYpB",3,13-806-545-9701,591.98,MACHINERY,s nod furiously above the furiously ironic ideas. 
23,Customer#000000023,OdY W13N7Be3OC5MpgfmcYss0Wn6TKT,3,13-312-472-8245,3332.02,HOUSEHOLD,deposits. special deposits cajole slyly. fluffily special deposits about the furiously 
27,Customer#000000027,IS8GIyxpBrLpMT0u7,3,13-137-193-2709,5679.84,BUILDING," about the carefully ironic pinto beans. accoun"
40,Customer#000000040,gOnGWAyhSV1ofv,3,13-652-915-8939,1335.30,BUILDING,rges impress after the slyly ironic courts. foxes are. blithely 
64,Customer#000000064,"MbCeGY20kaKK3oalJD,OT",3,13-558-731-7204,-646.64,BUILDING,structions after the quietly ironic theodolites cajole be
122,Customer#000000122,yp5slqoNd26lAENZW3a67wSfXA6hTF,3,13-702-694-4520,7865.46,HOUSEHOLD," the special packages hinder blithely around the permanent requests. bold depos"
146,Customer#000000146,"GdxkdXG9u7iyI1,,y5tq4ZyrcEy",3,13-835-723-3223,3328.68,FURNITURE,ffily regular dinos are slyly unusual requests. slyly specia
182,Customer#000000182,tdwvgepG316CCTHtMaF8Q,3,13-199-211-9023,4810.22,AUTOMOBILE,quickly against the blithely even deposits; epitaphs unwind quickly along the carefully regular excuses. furio
186,Customer#000000186,BeVr6MzaobBENXRBC8pmOmkByMJI,3,13-518-743-2576,8737.50,HOUSEHOLD,e slyly final dependencies. unusual instructions against the carefully pending instructions boost quickly
226,Customer#000000226,ToEmqB90fM TkLqyEgX8MJ8T8NkK,3,13-452-318-7709,9008.61,AUTOMOBILE,ic packages. ideas cajole furiously slyly special theodolites: carefully express pinto beans acco
233,Customer#000000233,mFm45wZ7rV4VIbEE1F4,3,13-574-104-3221,3998.24,FURNITURE,st the special instructions. theodolites detect blithely according 
235,Customer#000000235,bp0rIBMh4fMdQnHBmMnB,3,13-350-790-6416,754.41,AUTOMOBILE,hely ruthless instructions again
242,Customer#000000242,apgzK3HWAjKHFteJ16Tg3OERViesqBbx,3,13-324-350-3564,1975.41,MACHINERY,riously ironic pinto beans cajole silently. regular foxes wake slyly. bravely 
249,Customer#000000249,0XE2fhX7j2uivaHBrFuRl1NoJnaTSIQT,3,13-226-455-7727,-234.01,MACHINERY,"its are after the special deposits. ironic, final deposits against the slyl"
255,Customer#000000255,I8Wz9sJBZTnEFG08lhcbfTZq3S,3,13-924-679-8287,3196.07,BUILDING,"ges mold. bold, regular courts boost furiously at the "
268,Customer#000000268,tkSLQoOpfOa601itad05EcN0UmhjZXdyKRc0r,3,13-720-469-5207,6821.01,MACHINERY,press ideas print quickly. fluffily unusual deposits use blithely eve
303,Customer#000000303,5pSw0OIoNRcpyTEEI1gZ6zRMyJ0UGhJdD,3,13-184-254-6407,9339.57,AUTOMOBILE,mise ironically against the unusual foxes. deposits cajole asymptotes. ironic ideas shall have to sleep
343,Customer#000000343,ejvvSNHIkJVm8I1zpQINNn5yyJbA,3,13-877-910-5134,5521.36,HOUSEHOLD," unusual requests cajole blithely about the carefully express ideas. blithely even excuses above the pint"
366,Customer#000000366,pPQektSfn55AC7s9SRFkj07I2yXqakvCa,3,13-915-531-6826,-729.74,MACHINERY,"nos wake quickly. regular, regula"
385,Customer#000000385,zJvPI24TSPpiFzYfu3RvTKQ9,3,13-741-675-6890,2457.09,AUTOMOBILE,rs. blithely ironic deposits nag furiously across the furiously ironic accounts. bold deposits sleep express
430,Customer#000000430,"s2yfPEGGOqHfgkVSs5Rs6 qh,SuVmR",3,13-406-611-4228,7905.17,BUILDING,ly slyly ironic attainments. slyly special instructions until the deposits nag quickly whithout the bo
